,bin_centres,average_attention
515,262.75,2.7260803686864827e-05
516,263.25,2.9185299321720553e-05
517,263.75,3.253332658914347e-05
518,264.25,3.555105394434747e-05
519,264.75,3.910988923285241e-05
520,265.25,4.2702250001541664e-05
521,265.75,4.62719447114645e-05
522,266.25,5.416503379346295e-05
523,266.75,6.205325997582691e-05
524,267.25,7.576380804285337e-05
525,267.75,8.514646020913335e-05
526,268.25,0.00010634432076209002
527,268.75,0.00011855281476219219
528,269.25,0.00013985774276578726
529,269.75,0.00019796288717003076
530,270.25,0.000256995888098909
531,270.75,0.00023933807019465853
532,271.25,0.00023315549511468073
533,271.75,0.0002919323470481559
534,272.25,0.0002358266515496476
535,272.75,0.00019116093315918377
536,273.25,0.00014525649088943738
537,273.75,9.398172415952096e-05
538,274.25,6.310023505102618e-05
539,274.75,4.342587048088874e-05
540,275.25,3.490645319918774e-05
541,275.75,3.148043429127642e-05
542,276.25,4.462633341266458e-05
543,276.75,0.00012957894474943576
544,277.25,7.9196744215632e-05
545,277.75,5.0685795257581176e-05
546,278.25,3.125929752862689e-05
547,278.75,6.265435600257539e-05
548,279.25,5.1964814704044895e-05
549,279.75,2.2108623882278537e-05
550,280.25,1.8337399472645285e-05
551,280.75,1.7752957888506537e-05
552,281.25,1.7288133316717123e-05
553,281.75,1.7646812323595007e-05
554,282.25,1.8315081852828287e-05
555,282.75,1.88321003454288e-05
556,283.25,1.923681580053658e-05
557,283.75,1.9755054204608995e-05
558,284.25,2.043344863597848e-05
559,284.75,2.0985155089395092e-05
560,285.25,2.1056018579363576e-05
561,285.75,2.1211126479801598e-05
562,286.25,2.1213491281634604e-05
563,286.75,2.1314626800196408e-05
564,287.25,2.2505042229487867e-05
565,287.75,2.583437376009462e-05
566,288.25,2.7362246414337692e-05
567,288.75,3.0196576772947447e-05
568,289.25,3.30472932634942e-05
569,289.75,3.536710126018451e-05
570,290.25,4.005801824310596e-05
571,290.75,4.552115130403973e-05
572,291.25,5.120828101378168e-05
573,291.75,5.615340204997194e-05
574,292.25,6.317335894206906e-05
575,292.75,7.011467343199815e-05
576,293.25,8.600236144552856e-05
577,293.75,0.00012969765403172216
578,294.25,0.00016045716163229625
579,294.75,0.00023420675443464346
580,295.25,0.00021033400132171697
581,295.75,0.0002335455538244235
582,296.25,0.00023178876226311553
583,296.75,0.00026082671433478216
584,297.25,0.00025945398335133865
585,297.75,0.0002542502296859674
586,298.25,0.00025997984158622207
587,298.75,0.0002732435077847389
588,299.25,0.0002677841093808042
589,299.75,0.0002470050229055769
590,300.25,0.0002440391259328447
591,300.75,0.00028479847501290006
592,301.25,0.000343254627473364
593,301.75,0.0003434875835093181
594,302.25,0.00048354314428581687
595,302.75,0.0008876021377423439
596,303.25,0.0009411647828592624
597,303.75,0.0006389526550669376
598,304.25,0.0005140980558872694
599,304.75,0.00018755095613946787
600,305.25,3.634500292174631e-05
601,305.75,1.4783754382674591e-05
602,306.25,1.3242887059133038e-05
603,306.75,1.2952682213999692e-05
604,307.25,1.3003423116338823e-05
605,307.75,1.2975841691351584e-05
606,308.25,1.3141575252483879e-05
607,308.75,1.3278036603340356e-05
608,309.25,1.3504554808684784e-05
609,309.75,1.3595401296478755e-05
610,310.25,1.3785799055453317e-05
611,310.75,1.405809888299157e-05
612,311.25,1.44748951571113e-05
613,311.75,1.4981023662026263e-05
614,312.25,1.558585195169629e-05
615,312.75,1.6060746280665227e-05
616,313.25,1.6568074163540195e-05
617,313.75,1.6958420732817508e-05
618,314.25,1.7595708305786016e-05
619,314.75,1.8025042835089335e-05
620,315.25,1.8455440150403933e-05
621,315.75,1.8863468127573888e-05
622,316.25,1.9376894653962125e-05
623,316.75,1.9830920697773343e-05
624,317.25,2.0356711875684173e-05
625,317.75,2.0984171447345932e-05
626,318.25,2.148151046343285e-05
627,318.75,2.214411770578998e-05
628,319.25,2.3094319567905676e-05
629,319.75,2.394882005991549e-05
630,320.25,2.496025409193309e-05
631,320.75,2.6182782578941944e-05
632,321.25,2.7708672270135183e-05
633,321.75,2.9211349585661172e-05
634,322.25,3.081267530026807e-05
635,322.75,3.2482689349127645e-05
636,323.25,3.3997757690883315e-05
637,323.75,3.5070510463122463e-05
638,324.25,3.581407210989971e-05
639,324.75,3.685770814203268e-05
640,325.25,3.8265727479744576e-05
641,325.75,3.981308258614659e-05
642,326.25,4.21425998936574e-05
643,326.75,4.677979026011506e-05
644,327.25,5.5155399140863085e-05
645,327.75,7.927151562153495e-05
646,328.25,0.00018873103172835755
647,328.75,0.00048288202989162456
648,329.25,0.000949052577341538
649,329.75,0.0010240083770900479
650,330.25,0.0005564180441711247
651,330.75,0.0002436770992993911
652,331.25,0.00011102501810716452
653,331.75,6.945252633371406e-05
654,332.25,5.25600250909525e-05
655,332.75,4.070017369241947e-05
656,333.25,3.48966125460295e-05
657,333.75,3.3028259611802667e-05
658,334.25,3.3599618566463867e-05
659,334.75,3.383197501361281e-05
660,335.25,3.475390062684407e-05
661,335.75,3.468042132373084e-05
662,336.25,3.3737120539664566e-05
663,336.75,3.145349421766689e-05
664,337.25,2.6796169454250845e-05
665,337.75,2.3705034143711957e-05
666,338.25,2.209362614016055e-05
667,338.75,2.1137717707726262e-05
668,339.25,2.0422431802054706e-05
669,339.75,2.0174904762327633e-05
670,340.25,1.896296926861039e-05
671,340.75,1.9169703180977014e-05
672,341.25,1.9998678006297807e-05
673,341.75,2.0186129138694363e-05
674,342.25,2.1463683166648016e-05
675,342.75,2.4069545718996152e-05
676,343.25,2.729557155882798e-05
677,343.75,3.209933656850677e-05
678,344.25,3.595542792508294e-05
679,344.75,4.018338781630327e-05
680,345.25,4.492484435895448e-05
681,345.75,5.192196704606157e-05
682,346.25,6.145743529789034e-05
683,346.75,7.206634887057666e-05
684,347.25,7.986868301265704e-05
685,347.75,8.526347954348631e-05
686,348.25,9.043242956756143e-05
687,348.75,9.055801537888572e-05
688,349.25,9.09274936353924e-05
689,349.75,8.76957901843794e-05
690,350.25,8.667603222213202e-05
691,350.75,8.962846603439971e-05
692,351.25,9.58232901936155e-05
693,351.75,0.00011014004113377522
694,352.25,0.00014068959775310376
695,352.75,0.00015306084884614962
696,353.25,0.00013164627573289061
697,353.75,9.589657549661105e-05
698,354.25,6.211805852346982e-05
699,354.75,3.838814322354436e-05
700,355.25,2.574535390536558e-05
701,355.75,1.8638320999626392e-05
702,356.25,1.483580971198152e-05
703,356.75,1.2683103946904783e-05
704,357.25,1.1550305595586325e-05
705,357.75,1.1077977689090253e-05
706,358.25,1.0930296641850232e-05
707,358.75,1.1070292702410575e-05
708,359.25,1.1453600078403897e-05
709,359.75,1.1822360391013068e-05
710,360.25,1.2331862291419372e-05
711,360.75,1.295382918294053e-05
712,361.25,1.3792776525049975e-05
713,361.75,1.4634565322951936e-05
714,362.25,1.532788950008992e-05
715,362.75,1.5477963996223817e-05
716,363.25,1.553152729499193e-05
717,363.75,1.5499592229097968e-05
718,364.25,1.5981886616242075e-05
719,364.75,1.6766909774168637e-05
720,365.25,1.7793957537740786e-05
721,365.75,1.8695255226474273e-05
722,366.25,1.9846489869821092e-05
723,366.75,2.146059243666104e-05
724,367.25,2.3247323260330836e-05
725,367.75,2.4796472556622645e-05
726,368.25,2.6863870700172034e-05
727,368.75,2.909490043566193e-05
728,369.25,2.882723737900597e-05
729,369.75,2.9113579457241762e-05
730,370.25,2.951299050870152e-05
731,370.75,2.7331601006307482e-05
732,371.25,2.5571602535834187e-05
733,371.75,2.463440619870481e-05
734,372.25,2.19962512431099e-05
735,372.75,2.0825944830628444e-05
736,373.25,2.0067504399847288e-05
737,373.75,1.968586688823339e-05
738,374.25,1.912859855960654e-05
739,374.75,1.8683838592821676e-05
740,375.25,1.8171863080941547e-05
741,375.75,1.7918416828301168e-05
742,376.25,1.7843656312174616e-05
743,376.75,1.8100004273309713e-05
744,377.25,2.4717848650246747e-05
745,377.75,3.431478737560165e-05
746,378.25,3.1951550624017735e-05
747,378.75,3.853902286840843e-05
748,379.25,3.102891836392885e-05
749,379.75,2.2919859796330573e-05
750,380.25,1.4157872936620428e-05
751,380.75,1.0486424697005083e-05
752,381.25,7.950939850134957e-06
753,381.75,6.796800412549109e-06
754,382.25,6.18181038106235e-06
755,382.75,1.5957517960675893e-05
756,383.25,6.189798179006334e-05
757,383.75,6.55527929684652e-05
