,bin_centres,average_attention
832,421.25,2.635273739635678e-06
833,421.75,2.884602820475731e-06
834,422.25,2.914503030156586e-06
835,422.75,2.86772996969396e-06
836,423.25,2.789008773102818e-06
837,423.75,2.6712534853742165e-06
838,424.25,2.5396450891813538e-06
839,424.75,2.4421344422849932e-06
840,425.25,2.343065189225554e-06
841,425.75,2.2847233031992533e-06
842,426.25,2.288221596141942e-06
843,426.75,2.472476373031069e-06
844,427.25,2.748202992426696e-06
845,427.75,3.432957159240438e-06
846,428.25,5.003352424503643e-06
847,428.75,7.429655779134997e-06
848,429.25,1.025377718017845e-05
849,429.75,1.5126996599227041e-05
850,430.25,2.251193099113602e-05
851,430.75,3.279759263218099e-05
852,431.25,4.892130349122984e-05
853,431.75,7.083401456719052e-05
854,432.25,0.00011671242239928625
855,432.75,0.0001817681415530004
856,433.25,0.00041070343216124863
857,433.75,0.0009033070179033853
858,434.25,0.000527046226289817
859,434.75,7.958770865222224e-05
860,435.25,1.5235970894432837e-05
861,435.75,9.302323038065253e-06
862,436.25,1.1174352477945635e-05
863,436.75,1.7448786164643303e-05
864,437.25,3.190570809837362e-05
865,437.75,6.507063554703317e-05
866,438.25,0.000134178122967955
867,438.75,0.000272603245165624
868,439.25,0.0005538794977012492
869,439.75,0.000912394190717462
870,440.25,0.0010006382593300705
871,440.75,0.0008718857144859497
872,441.25,0.000669686088565445
873,441.75,0.0005344525559069699
874,442.25,0.00040699889274954497
875,442.75,0.00031832652301242673
876,443.25,0.0002596148974032798
877,443.75,0.00023441828620808885
878,444.25,0.00021503816217929224
879,444.75,0.00019470073588650342
880,445.25,0.00013957195697384935
881,445.75,0.00010107470535502415
882,446.25,8.270018979062071e-05
883,446.75,7.47559006455056e-05
884,447.25,7.146634465679157e-05
885,447.75,7.356773913041327e-05
886,448.25,8.6458403691593e-05
887,448.75,0.0001189777085419833
888,449.25,0.00024154824401834225
889,449.75,0.007773584260541482
